행정구역(동읍면)별,5세별,항목,단위,2022.09 월
인수동,20 - 24세,여자인구수[명],명,841
인수동,25 - 29세,총인구수[명],명,2144
인수동,25 - 29세,남자인구수[명],명,1089
인수동,25 - 29세,여자인구수[명],명,1055
인수동,30 - 34세,총인구수[명],명,1804
인수동,30 - 34세,남자인구수[명],명,923
인수동,30 - 34세,여자인구수[명],명,881
인수동,35 - 39세,총인구수[명],명,1759
인수동,35 - 39세,남자인구수[명],명,932
인수동,35 - 39세,여자인구수[명],명,827
인수동,40 - 44세,총인구수[명],명,2015
인수동,40 - 44세,남자인구수[명],명,1053
인수동,40 - 44세,여자인구수[명],명,962
인수동,45 - 49세,총인구수[명],명,2050
인수동,45 - 49세,남자인구수[명],명,1025
인수동,45 - 49세,여자인구수[명],명,1025
인수동,50 - 54세,총인구수[명],명,2645
인수동,50 - 54세,남자인구수[명],명,1304
인수동,50 - 54세,여자인구수[명],명,1341
인수동,55 - 59세,총인구수[명],명,2530
인수동,55 - 59세,남자인구수[명],명,1187
인수동,55 - 59세,여자인구수[명],명,1343
인수동,60 - 64세,총인구수[명],명,2793
인수동,60 - 64세,남자인구수[명],명,1299
인수동,60 - 64세,여자인구수[명],명,1494
인수동,65 - 69세,총인구수[명],명,2315
인수동,65 - 69세,남자인구수[명],명,1058
인수동,65 - 69세,여자인구수[명],명,1257
인수동,70 - 74세,총인구수[명],명,1749
인수동,70 - 74세,남자인구수[명],명,796
인수동,70 - 74세,여자인구수[명],명,953
인수동,75 - 79세,총인구수[명],명,1377
인수동,75 - 79세,남자인구수[명],명,601
인수동,75 - 79세,여자인구수[명],명,776
인수동,80 - 84세,총인구수[명],명,1036
인수동,80 - 84세,남자인구수[명],명,415
인수동,80 - 84세,여자인구수[명],명,621
인수동,85 - 89세,총인구수[명],명,448
인수동,85 - 89세,남자인구수[명],명,188
인수동,85 - 89세,여자인구수[명],명,260
인수동,90 - 94세,총인구수[명],명,141
인수동,90 - 94세,남자인구수[명],명,29
인수동,90 - 94세,여자인구수[명],명,112
인수동,95 - 99세,총인구수[명],명,38
인수동,95 - 99세,남자인구수[명],명,10
인수동,95 - 99세,여자인구수[명],명,28
인수동,100+,총인구수[명],명,5
인수동,100+,남자인구수[명],명,3
인수동,100+,여자인구수[명],명,2
창제1동,계,총인구수[명],명,24404
창제1동,계,남자인구수[명],명,11617
창제1동,계,여자인구수[명],명,12787
창제1동,0 - 4세,총인구수[명],명,505
창제1동,0 - 4세,남자인구수[명],명,255
창제1동,0 - 4세,여자인구수[명],명,250
창제1동,5 - 9세,총인구수[명],명,796
창제1동,5 - 9세,남자인구수[명],명,407
창제1동,5 - 9세,여자인구수[명],명,389
창제1동,10 - 14세,총인구수[명],명,966
창제1동,10 - 14세,남자인구수[명],명,491
창제1동,10 - 14세,여자인구수[명],명,475
창제1동,15 - 19세,총인구수[명],명,1057
창제1동,15 - 19세,남자인구수[명],명,537
창제1동,15 - 19세,여자인구수[명],명,520
창제1동,20 - 24세,총인구수[명],명,1395
창제1동,20 - 24세,남자인구수[명],명,688
창제1동,20 - 24세,여자인구수[명],명,707
창제1동,25 - 29세,총인구수[명],명,1700
창제1동,25 - 29세,남자인구수[명],명,843
창제1동,25 - 29세,여자인구수[명],명,857
창제1동,30 - 34세,총인구수[명],명,1581
창제1동,30 - 34세,남자인구수[명],명,778
창제1동,30 - 34세,여자인구수[명],명,803
창제1동,35 - 39세,총인구수[명],명,1590
창제1동,35 - 39세,남자인구수[명],명,808
창제1동,35 - 39세,여자인구수[명],명,782
창제1동,40 - 44세,총인구수[명],명,1814
창제1동,40 - 44세,남자인구수[명],명,880
창제1동,40 - 44세,여자인구수[명],명,934
창제1동,45 - 49세,총인구수[명],명,1976
창제1동,45 - 49세,남자인구수[명],명,963
창제1동,45 - 49세,여자인구수[명],명,1013
창제1동,50 - 54세,총인구수[명],명,2315
창제1동,50 - 54세,남자인구수[명],명,1075
창제1동,50 - 54세,여자인구수[명],명,1240
창제1동,55 - 59세,총인구수[명],명,1938
창제1동,55 - 59세,남자인구수[명],명,936
창제1동,55 - 59세,여자인구수[명],명,1002
창제1동,60 - 64세,총인구수[명],명,1963
창제1동,60 - 64세,남자인구수[명],명,860
창제1동,60 - 64세,여자인구수[명],명,1103
창제1동,65 - 69세,총인구수[명],명,1652
창제1동,65 - 69세,남자인구수[명],명,793
창제1동,65 - 69세,여자인구수[명],명,859
창제1동,70 - 74세,총인구수[명],명,1097
창제1동,70 - 74세,남자인구수[명],명,492
창제1동,70 - 74세,여자인구수[명],명,605
창제1동,75 - 79세,총인구수[명],명,884
창제1동,75 - 79세,남자인구수[명],명,371
창제1동,75 - 79세,여자인구수[명],명,513
창제1동,80 - 84세,총인구수[명],명,722
창제1동,80 - 84세,남자인구수[명],명,288
창제1동,80 - 84세,여자인구수[명],명,434
창제1동,85 - 89세,총인구수[명],명,318
창제1동,85 - 89세,남자인구수[명],명,116
창제1동,85 - 89세,여자인구수[명],명,202
창제1동,90 - 94세,총인구수[명],명,107
창제1동,90 - 94세,남자인구수[명],명,29
창제1동,90 - 94세,여자인구수[명],명,78
창제1동,95 - 99세,총인구수[명],명,24
창제1동,95 - 99세,남자인구수[명],명,4
창제1동,95 - 99세,여자인구수[명],명,20
창제1동,100+,총인구수[명],명,4
창제1동,100+,남자인구수[명],명,3
창제1동,100+,여자인구수[명],명,1
창제2동,계,총인구수[명],명,28723
창제2동,계,남자인구수[명],명,13945
창제2동,계,여자인구수[명],명,14778
창제2동,0 - 4세,총인구수[명],명,617
창제2동,0 - 4세,남자인구수[명],명,318
창제2동,0 - 4세,여자인구수[명],명,299
창제2동,5 - 9세,총인구수[명],명,886
창제2동,5 - 9세,남자인구수[명],명,452
창제2동,5 - 9세,여자인구수[명],명,434
창제2동,10 - 14세,총인구수[명],명,978
창제2동,10 - 14세,남자인구수[명],명,508
창제2동,10 - 14세,여자인구수[명],명,470
창제2동,15 - 19세,총인구수[명],명,1140
창제2동,15 - 19세,남자인구수[명],명,591
창제2동,15 - 19세,여자인구수[명],명,549
창제2동,20 - 24세,총인구수[명],명,1725
창제2동,20 - 24세,남자인구수[명],명,860
창제2동,20 - 24세,여자인구수[명],명,865
창제2동,25 - 29세,총인구수[명],명,2243
창제2동,25 - 29세,남자인구수[명],명,1101
창제2동,25 - 29세,여자인구수[명],명,1142
창제2동,30 - 34세,총인구수[명],명,2010
창제2동,30 - 34세,남자인구수[명],명,1022
창제2동,30 - 34세,여자인구수[명],명,988
창제2동,35 - 39세,총인구수[명],명,1885
창제2동,35 - 39세,남자인구수[명],명,941
창제2동,35 - 39세,여자인구수[명],명,944
창제2동,40 - 44세,총인구수[명],명,2121
창제2동,40 - 44세,남자인구수[명],명,1092
창제2동,40 - 44세,여자인구수[명],명,1029
창제2동,45 - 49세,총인구수[명],명,2187
창제2동,45 - 49세,남자인구수[명],명,1087
창제2동,45 - 49세,여자인구수[명],명,1100
창제2동,50 - 54세,총인구수[명],명,2609
창제2동,50 - 54세,남자인구수[명],명,1252
창제2동,50 - 54세,여자인구수[명],명,1357
창제2동,55 - 59세,총인구수[명],명,2448
창제2동,55 - 59세,남자인구수[명],명,1162
창제2동,55 - 59세,여자인구수[명],명,1286
창제2동,60 - 64세,총인구수[명],명,2423
창제2동,60 - 64세,남자인구수[명],명,1133
창제2동,60 - 64세,여자인구수[명],명,1290
창제2동,65 - 69세,총인구수[명],명,1835
창제2동,65 - 69세,남자인구수[명],명,842
창제2동,65 - 69세,여자인구수[명],명,993
창제2동,70 - 74세,총인구수[명],명,1370
창제2동,70 - 74세,남자인구수[명],명,648
창제2동,70 - 74세,여자인구수[명],명,722
창제2동,75 - 79세,총인구수[명],명,1028
창제2동,75 - 79세,남자인구수[명],명,444
창제2동,75 - 79세,여자인구수[명],명,584
창제2동,80 - 84세,총인구수[명],명,758
창제2동,80 - 84세,남자인구수[명],명,331
창제2동,80 - 84세,여자인구수[명],명,427
창제2동,85 - 89세,총인구수[명],명,340
창제2동,85 - 89세,남자인구수[명],명,138
창제2동,85 - 89세,여자인구수[명],명,202
창제2동,90 - 94세,총인구수[명],명,107
창제2동,90 - 94세,남자인구수[명],명,21
창제2동,90 - 94세,여자인구수[명],명,86
창제2동,95 - 99세,총인구수[명],명,10
창제2동,95 - 99세,남자인구수[명],명,2
창제2동,95 - 99세,여자인구수[명],명,8
창제2동,100+,총인구수[명],명,3
창제2동,100+,남자인구수[명],명,0
창제2동,100+,여자인구수[명],명,3
창제3동,계,총인구수[명],명,13621
창제3동,계,남자인구수[명],명,6798
창제3동,계,여자인구수[명],명,6823
창제3동,0 - 4세,총인구수[명],명,208
창제3동,0 - 4세,남자인구수[명],명,121
창제3동,0 - 4세,여자인구수[명],명,87
창제3동,5 - 9세,총인구수[명],명,413
창제3동,5 - 9세,남자인구수[명],명,214
창제3동,5 - 9세,여자인구수[명],명,199
창제3동,10 - 14세,총인구수[명],명,481
창제3동,10 - 14세,남자인구수[명],명,253
창제3동,10 - 14세,여자인구수[명],명,228
창제3동,15 - 19세,총인구수[명],명,505
창제3동,15 - 19세,남자인구수[명],명,269
창제3동,15 - 19세,여자인구수[명],명,236
창제3동,20 - 24세,총인구수[명],명,753
창제3동,20 - 24세,남자인구수[명],명,393
창제3동,20 - 24세,여자인구수[명],명,360
창제3동,25 - 29세,총인구수[명],명,903
창제3동,25 - 29세,남자인구수[명],명,475
창제3동,25 - 29세,여자인구수[명],명,428
창제3동,30 - 34세,총인구수[명],명,806
창제3동,30 - 34세,남자인구수[명],명,414
창제3동,30 - 34세,여자인구수[명],명,392
창제3동,35 - 39세,총인구수[명],명,733
창제3동,35 - 39세,남자인구수[명],명,398
창제3동,35 - 39세,여자인구수[명],명,335
창제3동,40 - 44세,총인구수[명],명,978
창제3동,40 - 44세,남자인구수[명],명,506
창제3동,40 - 44세,여자인구수[명],명,472
창제3동,45 - 49세,총인구수[명],명,1057
창제3동,45 - 49세,남자인구수[명],명,526
창제3동,45 - 49세,여자인구수[명],명,531
창제3동,50 - 54세,총인구수[명],명,1266
창제3동,50 - 54세,남자인구수[명],명,655
창제3동,50 - 54세,여자인구수[명],명,611
창제3동,55 - 59세,총인구수[명],명,1191
창제3동,55 - 59세,남자인구수[명],명,610
창제3동,55 - 59세,여자인구수[명],명,581
창제3동,60 - 64세,총인구수[명],명,1305
창제3동,60 - 64세,남자인구수[명],명,607
창제3동,60 - 64세,여자인구수[명],명,698
창제3동,65 - 69세,총인구수[명],명,978
창제3동,65 - 69세,남자인구수[명],명,485
창제3동,65 - 69세,여자인구수[명],명,493
창제3동,70 - 74세,총인구수[명],명,763
창제3동,70 - 74세,남자인구수[명],명,335
창제3동,70 - 74세,여자인구수[명],명,428
창제3동,75 - 79세,총인구수[명],명,616
창제3동,75 - 79세,남자인구수[명],명,274
창제3동,75 - 79세,여자인구수[명],명,342
창제3동,80 - 84세,총인구수[명],명,440
창제3동,80 - 84세,남자인구수[명],명,191
창제3동,80 - 84세,여자인구수[명],명,249
창제3동,85 - 89세,총인구수[명],명,170
창제3동,85 - 89세,남자인구수[명],명,53
창제3동,85 - 89세,여자인구수[명],명,117
창제3동,90 - 94세,총인구수[명],명,45
창제3동,90 - 94세,남자인구수[명],명,16
창제3동,90 - 94세,여자인구수[명],명,29
창제3동,95 - 99세,총인구수[명],명,6
창제3동,95 - 99세,남자인구수[명],명,1
창제3동,95 - 99세,여자인구수[명],명,5
창제3동,100+,총인구수[명],명,4
창제3동,100+,남자인구수[명],명,2
창제3동,100+,여자인구수[명],명,2
창제4동,계,총인구수[명],명,26076
창제4동,계,남자인구수[명],명,12539
창제4동,계,여자인구수[명],명,13537
창제4동,0 - 4세,총인구수[명],명,621
창제4동,0 - 4세,남자인구수[명],명,340
창제4동,0 - 4세,여자인구수[명],명,281
창제4동,5 - 9세,총인구수[명],명,887
창제4동,5 - 9세,남자인구수[명],명,454
창제4동,5 - 9세,여자인구수[명],명,433
창제4동,10 - 14세,총인구수[명],명,1146
창제4동,10 - 14세,남자인구수[명],명,587
창제4동,10 - 14세,여자인구수[명],명,559
창제4동,15 - 19세,총인구수[명],명,1330
창제4동,15 - 19세,남자인구수[명],명,687
창제4동,15 - 19세,여자인구수[명],명,643
창제4동,20 - 24세,총인구수[명],명,1602
창제4동,20 - 24세,남자인구수[명],명,777
창제4동,20 - 24세,여자인구수[명],명,825
창제4동,25 - 29세,총인구수[명],명,1741
창제4동,25 - 29세,남자인구수[명],명,885
창제4동,25 - 29세,여자인구수[명],명,856
창제4동,30 - 34세,총인구수[명],명,1646
창제4동,30 - 34세,남자인구수[명],명,779
창제4동,30 - 34세,여자인구수[명],명,867
창제4동,35 - 39세,총인구수[명],명,1584
창제4동,35 - 39세,남자인구수[명],명,785
창제4동,35 - 39세,여자인구수[명],명,799
창제4동,40 - 44세,총인구수[명],명,2001
창제4동,40 - 44세,남자인구수[명],명,936
창제4동,40 - 44세,여자인구수[명],명,1065
창제4동,45 - 49세,총인구수[명],명,2103
창제4동,45 - 49세,남자인구수[명],명,1015
창제4동,45 - 49세,여자인구수[명],명,1088
창제4동,50 - 54세,총인구수[명],명,2549
창제4동,50 - 54세,남자인구수[명],명,1183
창제4동,50 - 54세,여자인구수[명],명,1366
창제4동,55 - 59세,총인구수[명],명,2185
창제4동,55 - 59세,남자인구수[명],명,1042
창제4동,55 - 59세,여자인구수[명],명,1143
창제4동,60 - 64세,총인구수[명],명,2250
창제4동,60 - 64세,남자인구수[명],명,1091
창제4동,60 - 64세,여자인구수[명],명,1159
창제4동,65 - 69세,총인구수[명],명,1582
창제4동,65 - 69세,남자인구수[명],명,762
창제4동,65 - 69세,여자인구수[명],명,820
창제4동,70 - 74세,총인구수[명],명,1013
창제4동,70 - 74세,남자인구수[명],명,489
창제4동,70 - 74세,여자인구수[명],명,524
창제4동,75 - 79세,총인구수[명],명,749
창제4동,75 - 79세,남자인구수[명],명,330
창제4동,75 - 79세,여자인구수[명],명,419
창제4동,80 - 84세,총인구수[명],명,593
창제4동,80 - 84세,남자인구수[명],명,242
창제4동,80 - 84세,여자인구수[명],명,351
창제4동,85 - 89세,총인구수[명],명,341
창제4동,85 - 89세,남자인구수[명],명,108
창제4동,85 - 89세,여자인구수[명],명,233
창제4동,90 - 94세,총인구수[명],명,123
창제4동,90 - 94세,남자인구수[명],명,33
창제4동,90 - 94세,여자인구수[명],명,90
창제4동,95 - 99세,총인구수[명],명,27
창제4동,95 - 99세,남자인구수[명],명,11
창제4동,95 - 99세,여자인구수[명],명,16
창제4동,100+,총인구수[명],명,3
창제4동,100+,남자인구수[명],명,3
창제4동,100+,여자인구수[명],명,0
창제5동,계,총인구수[명],명,24277
창제5동,계,남자인구수[명],명,11619
창제5동,계,여자인구수[명],명,12658
창제5동,0 - 4세,총인구수[명],명,547
창제5동,0 - 4세,남자인구수[명],명,292
창제5동,0 - 4세,여자인구수[명],명,255
창제5동,5 - 9세,총인구수[명],명,792
창제5동,5 - 9세,남자인구수[명],명,421
